,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,free,size_megabytes,game
2915,0.0,441,10,4.5,4.5,3,12,2,38,5,3,True,1,113.6806640625,0
2916,0.0,5010,60,4.0,4.0,2,17,5,37,0,1,True,1,59.966796875,0
2917,0.0,3327,1355,4.5,4.5,3,4,2,37,5,1,True,1,22.6552734375,0
2918,0.0,3370,636,4.0,4.5,1,12,1,43,5,1,True,1,249.2734375,1
2919,0.0,130,18,3.0,2.5,1,4,2,25,5,1,True,1,13.2685546875,0
2920,9.99,1276,19,4.5,4.0,1,12,1,37,5,7,True,0,1936.494140625,1
2921,0.0,7495,435,4.5,4.5,2,9,1,40,5,11,True,1,86.0908203125,1
2922,0.0,1541,16,3.5,3.5,2,4,3,37,5,1,True,1,81.3359375,0
2923,0.0,12298,813,4.5,5.0,2,4,5,37,0,1,True,1,75.7392578125,0
2924,0.0,894,10,3.5,3.0,1,12,2,37,5,1,True,1,103.3671875,0
2925,0.0,3215,100,4.5,4.5,4,4,5,37,5,18,True,1,102.828125,0
2926,2.99,419,16,4.5,5.0,1,9,1,40,5,3,True,0,25.8740234375,1
2928,0.0,148,1,4.0,2.0,4,4,5,38,0,2,True,1,62.5234375,0
2930,1.99,2027,172,4.5,4.5,1,12,1,38,5,1,True,0,730.544921875,1
2931,0.0,53496,321,4.5,4.5,54,4,1,38,5,1,True,1,125.1689453125,1
2932,0.0,18735,46,4.5,4.5,1,9,1,37,5,16,True,1,1157.404296875,1
2935,0.0,568,13,4.0,3.5,1,12,1,38,5,1,True,1,159.974609375,1
2936,0.0,2570,305,4.5,4.5,3,12,5,37,0,2,True,1,51.763671875,0
2937,2.99,27388,27388,4.5,4.5,1,12,1,43,5,1,True,0,47.6328125,1
2938,0.0,27662,381,4.5,4.5,0,4,5,37,2,1,True,1,117.0087890625,0
2940,1.99,122,122,4.5,4.5,1,9,1,43,5,1,True,0,83.0,1
2941,0.0,6813,102,4.5,4.5,1,9,1,38,5,1,True,1,43.7099609375,1
2942,0.0,198338,2078,4.5,4.5,1,4,1,38,5,15,True,1,92.130859375,1
2943,0.0,3,3,2.0,2.0,1,4,5,37,0,2,True,1,2.2265625,0
2944,0.0,440,33,2.5,2.5,3,4,1,38,0,15,True,1,175.326171875,1
2945,0.0,15,0,4.5,0.0,1,17,3,38,5,2,True,1,77.4921875,0
2946,0.0,7398,639,4.0,4.5,1,12,5,37,5,9,True,1,60.9228515625,0
2947,0.0,21984,5528,4.0,4.0,1,4,1,40,4,14,True,1,16.6796875,1
2948,2.99,45,5,4.0,5.0,1,4,1,37,5,1,True,0,641.46484375,1
2949,27.99,649,39,4.5,4.5,7,4,5,37,5,1,True,0,2226.1142578125,0
2950,0.0,8392,778,4.5,4.5,2,4,1,40,5,1,True,1,122.00390625,1
2951,0.0,124,124,4.0,4.0,1,9,1,40,5,1,True,1,30.5341796875,1
2952,0.0,2235,220,4.5,4.0,1,4,4,38,0,30,True,1,23.98828125,0
2954,0.99,1138,1138,4.5,4.5,1,9,1,43,5,1,True,0,106.640625,1
2955,0.0,2027,359,4.0,4.0,1,4,1,40,5,1,True,1,258.87890625,1
2956,0.0,1114,0,4.5,0.0,2,17,1,37,5,1,True,1,61.5966796875,1
2957,0.99,388,388,4.0,4.0,1,9,1,43,5,1,True,0,99.83984375,1
2958,0.99,859,812,4.5,4.5,1,9,1,43,5,1,True,0,68.06640625,1
2959,0.99,397,397,4.5,4.5,1,9,1,40,5,1,True,0,140.44140625,1
2960,8.99,5,0,3.5,0.0,2,4,5,37,5,2,True,0,49.482421875,0
2961,0.0,1498,40,4.0,4.0,1,4,5,37,5,1,True,1,109.7255859375,0
2962,2.99,45,42,4.0,4.0,1,4,1,40,5,1,True,0,584.67578125,1
2963,2.99,17,2,4.5,4.5,1,4,3,37,5,1,True,0,294.7548828125,0
2964,0.0,23063,101,4.5,4.5,4,4,5,37,5,14,True,1,82.1650390625,0
2966,2.99,666,3,4.5,5.0,2,4,4,37,5,24,True,0,173.56640625,0
2967,1.99,371,162,4.5,4.0,1,4,3,40,4,17,True,0,211.50390625,0
2968,3.99,495,13,4.0,4.0,2,4,5,37,0,5,True,0,70.26171875,0
2969,0.0,20254,71,5.0,4.5,3,4,1,37,4,16,True,1,122.6884765625,1
2970,0.99,7216,383,3.0,2.0,1,4,5,37,5,22,True,0,38.1181640625,0
2971,2.99,337,55,4.0,4.0,1,4,2,37,0,13,True,0,71.4404296875,0
2972,1.99,1079,71,5.0,5.0,3,9,5,38,5,2,True,0,82.533203125,0
2973,4.99,6741,825,5.0,5.0,1,9,1,37,4,1,True,0,418.484375,1
2975,0.0,3340,21,4.5,5.0,1,9,1,38,5,8,True,1,151.583984375,1
2976,3.99,736,63,4.5,5.0,5,4,5,37,5,7,True,0,77.2197265625,0
2977,4.99,643,50,4.0,4.5,2,4,4,37,5,16,True,0,54.9765625,0
2978,0.0,822,13,4.5,4.0,7,4,5,37,0,1,True,1,119.01953125,0
2979,9.99,1122,280,4.5,4.5,2,4,1,37,5,5,True,0,114.4892578125,1
2980,0.0,16105,3420,4.5,4.5,5,4,5,37,4,8,True,1,51.55859375,0
2981,7.99,1309,163,4.5,5.0,2,12,5,38,5,13,True,0,90.8369140625,0
2982,0.0,874,2,3.0,3.0,4,4,5,37,5,1,True,1,85.3212890625,0
2983,0.0,718,39,2.0,2.5,4,17,5,38,4,1,True,1,76.62890625,0
2984,0.99,11,3,3.5,3.0,2,4,5,37,4,1,True,0,45.54296875,0
2985,0.0,9321,167,4.5,4.5,1,17,1,25,5,16,True,1,925.92578125,1
2986,0.0,5979,591,4.0,4.5,3,17,5,37,4,22,True,1,67.8935546875,0
2987,3.99,942,10,4.5,3.5,1,4,3,40,5,18,True,0,161.9208984375,0
2988,0.0,24,0,4.5,0.0,3,4,1,38,5,2,True,1,49.7763671875,1
2989,4.99,23878,21769,5.0,5.0,1,9,1,39,5,1,True,0,958.9775390625,1
2990,0.0,175,22,4.5,4.5,1,4,1,38,5,1,True,1,93.5458984375,1
2991,0.0,31727,6017,4.5,4.0,1,4,1,40,5,1,True,1,27.3515625,1
2993,0.0,18482,1,4.0,5.0,1,17,5,37,0,1,True,1,141.90625,0
2994,2.99,754,168,4.5,5.0,1,4,5,37,5,33,True,0,127.3681640625,0
2995,0.0,21881,113,4.5,4.0,1,4,1,38,5,9,True,1,156.6396484375,1
2996,0.0,20243,44,4.5,4.0,2,12,2,37,4,20,True,1,96.3955078125,0
2997,0.0,2140,425,4.5,4.5,1,4,1,43,5,1,True,1,18.9404296875,1
2998,0.99,242,17,4.0,4.0,1,9,1,38,5,1,True,0,132.263671875,1
2999,4.99,12,3,3.5,3.5,1,12,1,37,5,1,True,0,174.5634765625,1
3000,0.0,979,27,4.0,4.5,150,12,1,40,5,3,True,1,117.951171875,1
3001,0.0,2909,305,4.5,4.5,1,4,1,40,5,11,True,1,57.74609375,1
3002,0.0,16523,161,4.5,5.0,3,4,3,37,3,20,True,1,32.751953125,0
3003,2.99,431,82,4.0,4.0,1,4,3,39,5,18,True,0,206.033203125,0
3004,0.0,288,176,4.0,4.0,2,9,1,38,4,12,True,1,86.21875,1
3005,0.0,2125,480,4.0,4.0,1,4,2,40,5,5,True,1,987.7900390625,0
3006,0.99,1746,215,3.5,3.5,1,17,1,43,5,1,True,0,326.6240234375,1
3007,0.0,9,1,5.0,5.0,3,17,5,37,5,1,True,1,73.904296875,0
3008,0.99,61,1,2.5,1.0,2,4,5,38,1,6,True,0,4.3466796875,0
3009,3.99,157,157,4.5,4.5,1,4,1,40,5,1,True,0,12.0703125,1
3010,2.99,94,14,4.0,4.0,1,4,3,38,5,1,True,0,179.228515625,0
3011,0.0,2317,97,4.5,4.5,2,4,1,37,5,10,True,1,167.4716796875,1
3012,34.99,49,14,4.5,4.0,4,12,5,37,5,5,True,0,1677.2236328125,0
3013,2.99,91,29,3.0,3.5,1,4,1,38,5,6,True,0,283.576171875,1
3014,1.99,19,7,3.0,3.5,1,4,1,40,5,1,True,0,333.44921875,1
3015,0.0,31981,276,4.5,4.5,4,9,1,37,5,1,True,1,120.73828125,1
3016,0.0,122260,1944,4.5,4.5,0,9,1,37,5,15,True,1,114.205078125,1
3017,0.0,5521,24,4.5,5.0,2,4,2,37,5,20,True,1,64.822265625,0
3018,2.99,21,10,3.5,4.0,2,4,3,40,5,1,True,0,59.1162109375,0
3019,0.99,1382,108,4.5,4.5,4,9,1,37,5,13,True,0,68.4248046875,1
3020,0.0,1724,24,4.5,5.0,3,4,4,37,5,1,True,1,229.154296875,0
3021,4.99,213,0,4.5,0.0,1,9,1,37,5,9,True,0,314.73046875,1
3022,0.0,4050,49,2.0,2.5,5,4,5,37,0,2,True,1,193.078125,0
3023,2.99,1286,43,4.5,4.5,3,4,2,43,4,18,True,0,196.9921875,0
3024,0.99,961,961,4.0,4.0,1,9,1,43,5,1,True,0,75.0390625,1
3025,0.99,976,940,4.5,4.5,1,9,1,43,5,1,True,0,101.6015625,1
3026,1.99,168,15,2.5,2.5,1,4,4,25,1,11,True,0,30.8720703125,0
3027,1.99,412,50,4.0,4.0,1,9,1,40,5,1,True,0,81.890625,1
3028,0.0,62061,2363,4.5,4.5,1,4,1,37,5,1,True,1,76.009765625,1
3029,0.0,10778,683,4.5,4.5,1,4,5,37,5,1,True,1,136.314453125,0
3030,0.0,8,1,5.0,5.0,5,4,5,37,5,2,True,1,71.578125,0
3031,0.0,25716,25716,4.5,4.5,1,17,1,43,5,12,True,1,1336.0703125,1
3032,0.0,977,9,4.5,4.5,2,4,3,38,5,1,True,1,154.205078125,0
3033,2.99,713,252,4.5,4.5,1,12,1,38,5,10,True,0,1135.1875,1
3034,2.99,5148,1465,4.5,4.0,1,12,1,38,5,10,True,0,1466.5009765625,1
3035,6.99,505,26,4.5,4.5,2,12,1,37,5,1,True,0,871.3662109375,1
3036,0.0,21,6,4.5,4.5,1,12,1,40,5,2,True,1,314.611328125,1
3037,1.99,25,0,3.5,0.0,4,4,4,37,3,33,True,0,45.7265625,0
3038,0.0,31219,249,4.5,4.5,1,4,1,40,5,2,True,1,42.1201171875,1
3040,0.0,1723,515,4.5,4.5,1,9,1,38,5,33,True,1,268.7900390625,1
3041,2.99,15,4,4.5,4.0,1,4,5,38,5,1,True,0,77.732421875,0
3042,0.0,669079,1087,4.5,4.5,1,9,1,38,5,13,True,1,157.8056640625,1
3043,3.99,893,19,4.5,4.0,3,4,4,37,2,11,True,0,5.6240234375,0
3046,1.99,536,24,4.5,4.0,3,4,5,37,0,10,True,0,5.611328125,0
3047,0.0,2011,15,4.0,4.5,2,12,5,37,5,15,True,1,111.083984375,0
3048,0.0,5942,25,4.0,4.5,2,4,3,37,5,33,True,1,137.08984375,0
3049,0.0,2487,23,4.0,4.0,2,12,5,37,5,11,True,1,128.6708984375,0
3050,4.99,1029,156,4.0,4.0,2,4,4,37,5,11,True,0,126.5634765625,0
3051,1.99,38,2,4.0,3.5,1,12,1,38,5,4,True,0,45.8564453125,1
3052,0.99,81,7,4.0,5.0,1,4,5,38,0,1,True,0,29.46484375,0
3053,0.0,1000,11,4.0,4.0,1,4,3,37,5,1,True,1,89.2451171875,0
3054,4.99,165,99,4.0,3.5,1,4,1,38,5,11,True,0,1020.8359375,1
3056,0.0,1661,82,3.5,4.0,7,4,5,37,2,1,True,1,108.0341796875,0
3057,0.99,118,8,4.5,5.0,1,4,1,37,0,1,True,0,57.2744140625,1
3058,6.99,73,5,4.5,4.5,2,4,1,37,5,10,True,0,140.7177734375,1
3059,2.99,248,104,4.5,4.5,1,12,1,38,5,1,True,0,299.10546875,1
3060,0.0,1469,220,3.5,3.5,2,12,2,43,4,2,True,1,20.3095703125,0
3061,0.0,4105,2831,5.0,5.0,2,4,2,37,0,1,True,1,97.40625,0
3062,2.99,9,0,4.5,0.0,2,17,5,37,4,2,True,0,42.9560546875,0
3063,2.99,88,4,2.5,2.5,1,4,3,37,0,1,True,0,12.8232421875,0
3065,0.99,271,60,4.5,5.0,2,4,1,40,5,1,True,0,358.607421875,1
3066,0.99,26,26,4.5,4.5,1,4,3,24,1,1,True,0,0.5625,0
3067,0.0,181359,11269,4.5,5.0,5,4,1,38,5,1,True,1,278.7490234375,1
3068,0.0,21025,24,4.5,2.5,2,12,1,38,5,1,True,1,241.39453125,1
3069,0.0,3018,665,4.0,4.0,1,9,1,40,3,1,True,1,134.79296875,1
3070,6.99,8,8,4.0,4.0,1,4,1,24,4,5,True,0,1594.57421875,1
3071,2.99,1,1,4.0,4.0,1,4,1,36,0,5,True,0,1593.93359375,1
3072,1.99,345,321,3.5,3.5,1,4,4,37,4,1,True,0,1.86328125,0
3074,0.0,113,3,3.0,2.5,1,4,1,38,5,25,True,1,99.2294921875,1
3075,1.99,113,52,5.0,5.0,3,4,5,38,0,1,True,0,17.91796875,0
3077,0.0,5246,466,4.5,4.5,24,4,1,38,4,8,True,1,137.1943359375,1
3078,0.0,1750,177,4.0,4.0,1,4,1,40,5,27,True,1,17.5244140625,1
3079,0.0,11295,270,4.0,4.0,1,12,1,38,5,16,True,1,99.451171875,1
3080,3.99,4915,337,4.5,4.5,1,4,4,37,5,13,True,0,121.955078125,0
3081,3.99,18,18,2.0,2.0,1,12,1,43,1,1,True,0,15.71484375,1
3082,0.0,3216,9,4.5,4.5,1,4,1,37,5,15,True,1,1199.63671875,1
3083,0.0,40,0,4.0,0.0,3,4,5,38,4,3,True,1,156.8876953125,0
3084,0.0,10109,66,3.5,4.0,1,17,5,37,0,16,True,1,87.603515625,0
3085,0.0,4518,409,4.5,4.5,1,9,1,37,5,5,True,1,495.1650390625,1
3086,0.0,386521,10332,5.0,5.0,1,17,1,40,5,9,True,1,150.5390625,1
3087,0.0,6,0,5.0,0.0,8,9,5,38,0,8,True,1,68.357421875,0
3088,0.0,104,30,3.0,1.5,1,4,5,37,0,1,True,1,7.6630859375,0
3089,1.99,1698,151,4.5,4.5,1,9,1,38,5,1,True,0,183.3935546875,1
3090,0.0,7084,8,4.5,4.5,4,9,1,38,5,7,True,1,106.7548828125,1
3091,3.99,1082,63,3.5,3.5,2,17,2,37,5,2,True,0,27.1962890625,0
3092,0.0,33,0,4.0,0.0,3,9,1,40,5,1,True,1,92.7197265625,1
3093,39.99,201,58,4.0,4.0,2,4,5,37,5,5,True,0,1321.3076171875,0
3094,0.0,1238,6,4.5,5.0,1,4,1,37,5,7,True,1,151.2919921875,1
3095,0.99,15,5,4.5,4.0,1,4,3,38,5,8,True,0,39.640625,0
3096,2.99,1059,23,3.5,4.0,1,9,1,38,5,1,True,0,263.56640625,1
3097,0.0,676,390,4.0,4.0,1,4,1,40,5,1,True,1,48.771484375,1
3099,0.99,2560,1,4.0,5.0,1,4,1,37,5,6,True,0,130.79296875,1
3100,0.99,113,78,4.5,4.5,1,4,1,35,5,17,True,0,1396.8056640625,1
3101,0.0,29817,6173,4.5,4.5,2,4,1,38,5,11,True,1,186.19140625,1
3102,0.0,101,27,3.0,2.5,1,12,1,40,5,12,True,1,79.0,1
3103,0.0,16460,276,4.5,4.0,1,9,1,38,5,10,True,1,258.958984375,1
3104,0.0,50,50,3.5,3.5,0,9,1,40,4,1,True,1,209.2177734375,1
3106,2.99,104,3,4.0,3.0,2,17,5,37,5,3,True,0,19.2041015625,0
3107,0.0,6263,277,4.5,4.5,1,12,1,37,5,11,True,1,635.2587890625,1
3108,0.0,782,8,3.5,4.5,3,4,3,37,5,1,True,1,70.0947265625,0
3110,0.0,2154,1269,4.0,4.0,4,12,2,37,5,14,True,1,111.7939453125,0
3111,0.99,42,2,4.0,2.0,1,4,1,38,5,1,True,0,205.6708984375,1
3112,4.99,184,38,3.0,3.0,0,12,1,37,3,1,True,0,1362.8671875,1
3113,0.99,7,7,4.5,4.5,1,4,1,38,5,1,True,0,54.7578125,1
3114,3.99,2570,1251,4.0,4.5,1,12,1,38,5,1,True,0,265.1953125,1
3115,2.99,66,62,4.5,4.5,1,4,5,38,4,1,True,0,509.54296875,0
3116,0.99,141,84,4.5,4.5,1,9,1,38,5,3,True,0,513.453125,1
3117,0.99,417,417,4.0,4.0,1,9,1,43,5,1,True,0,100.37890625,1
3118,0.0,7002,4,4.5,5.0,3,4,1,40,5,1,True,1,141.7275390625,1
3120,0.0,3823,451,4.5,4.5,2,4,2,38,5,2,True,1,61.8583984375,0
3121,0.0,205,6,4.0,3.5,1,9,1,37,5,1,True,1,179.09765625,1
3122,0.0,2477,467,4.5,5.0,2,4,5,37,0,1,True,1,82.9697265625,0
3123,0.0,197,5,4.5,5.0,1,4,5,37,5,1,True,1,326.962890625,0
3124,4.99,848,203,4.0,4.0,1,9,1,37,5,11,True,0,1161.78515625,1
3125,29.99,1439,21,4.5,4.5,2,4,5,24,5,2,True,0,24.7431640625,0
3126,3.99,44,22,3.5,3.5,1,4,3,24,5,1,True,0,531.203125,0
3127,0.0,24935,265,3.5,3.5,3,12,1,37,5,29,True,1,244.3349609375,1
3129,7.99,970,89,5.0,5.0,1,17,1,24,5,8,True,0,48.80859375,1
3130,14.99,53,0,3.5,0.0,1,12,1,37,5,1,True,0,1417.7783203125,1
3131,2.99,859,52,4.0,3.0,2,4,5,13,0,1,True,0,13.908203125,0
3132,0.99,197,14,5.0,5.0,1,4,1,40,5,4,True,0,1215.212890625,1
3133,3.99,5,1,3.5,3.0,1,4,5,38,1,12,True,0,17.3525390625,0
3134,0.99,293,293,4.5,4.5,1,9,1,43,5,1,True,0,111.09375,1
3136,1.99,32,0,2.5,0.0,2,4,4,37,5,22,True,0,126.169921875,0
3137,0.0,128,0,3.5,0.0,1,4,1,37,0,1,True,1,440.818359375,1
3138,9.99,6165,25,4.5,4.0,1,4,5,37,5,15,True,0,28.9208984375,0
3139,4.99,11,7,5.0,5.0,2,9,1,37,4,1,True,0,76.1015625,1
3140,2.99,96,11,3.5,4.0,1,4,3,38,5,58,True,0,441.9248046875,0
3141,0.0,335,21,4.0,4.0,1,4,3,38,5,58,True,1,284.310546875,0
3142,0.0,28560,125,4.5,4.5,2,4,2,37,5,34,True,1,113.712890625,0
3143,0.99,514,84,3.5,4.0,1,12,1,43,5,1,True,0,237.0,1
3144,2.99,255,12,2.0,1.5,3,12,5,37,1,1,True,0,19.376953125,0
3145,1.99,208,79,4.0,4.0,1,4,1,40,5,1,True,0,165.4921875,1
3146,2.99,93,53,4.0,4.0,1,4,1,38,5,0,True,0,71.41015625,1
3147,0.0,1200,32,4.5,4.5,1,4,1,38,4,1,True,1,71.3271484375,1
3148,0.0,415,72,4.5,4.5,2,4,4,38,0,26,True,1,34.5078125,0
3150,2.99,602,70,3.5,4.0,2,17,4,40,5,54,True,0,49.990234375,0
3151,0.0,35711,249,4.5,4.5,3,4,1,37,5,12,True,1,141.744140625,1
3152,0.0,24547,2262,4.0,4.0,1,9,1,37,5,11,True,1,98.0498046875,1
3153,6.99,151,28,4.0,4.5,1,12,5,37,1,1,True,0,36.537109375,0
3154,0.0,4035,401,4.0,4.0,1,12,1,40,5,1,True,1,76.203125,1
3155,0.99,94,10,3.5,3.5,2,4,1,38,0,1,True,0,97.775390625,1
3156,0.0,1865,31,4.5,4.0,2,4,1,37,5,1,True,1,51.6708984375,1
3157,0.0,198,1,4.5,3.0,1,12,1,38,5,1,True,1,94.244140625,1
3158,0.99,9,9,2.5,2.5,1,4,2,38,0,1,True,0,48.5078125,0
3159,0.0,6975,1013,4.0,4.0,1,4,1,40,5,1,True,1,68.7587890625,1
3160,0.0,213,152,4.0,4.0,1,12,1,43,3,16,True,1,32.35546875,1
3161,0.0,47949,4578,4.5,4.5,1,4,1,37,5,11,True,1,153.6962890625,1
3162,0.99,120,1,4.0,5.0,2,4,5,37,5,2,True,0,144.9453125,0
3163,0.0,9,0,4.5,0.0,7,4,5,37,0,2,True,1,28.751953125,0
3164,0.0,816,8,3.0,3.5,1,4,2,38,1,1,True,1,205.6640625,0
3165,0.0,818,89,4.0,4.0,1,12,1,38,5,11,True,1,648.73828125,1
3166,0.0,20943,1562,4.0,2.5,3,17,2,37,4,20,True,1,12.8271484375,0
3167,2.99,1390,202,4.5,5.0,3,9,1,37,5,11,True,0,227.9736328125,1
3168,2.99,1049,9,4.5,4.0,4,4,1,38,1,1,True,0,325.435546875,1
3169,0.0,9635,0,4.5,0.0,3,4,5,37,5,1,True,1,144.1513671875,0
3170,2.99,1159,660,4.0,3.5,1,12,1,37,5,0,True,0,765.77734375,1
3171,0.0,933,121,4.5,4.5,3,4,5,37,5,11,True,1,131.765625,0
3172,0.0,46384,3041,4.5,4.5,1,4,1,38,5,7,True,1,130.9228515625,1
3175,1.99,3,3,5.0,5.0,1,4,1,40,5,10,False,0,101.00390625,1
3177,0.0,6079,357,4.5,4.5,3,4,1,37,5,12,True,1,139.564453125,1
3178,0.0,45320,7896,4.5,4.5,5,4,4,37,3,1,True,1,75.087890625,0
3179,0.99,247,165,5.0,5.0,1,4,1,38,4,1,True,0,50.142578125,1
3180,0.0,87898,8763,4.5,5.0,4,4,1,43,5,18,True,1,375.7041015625,1
3181,3.99,2833,611,5.0,5.0,1,9,1,38,5,11,True,0,353.751953125,1
3182,0.0,629,193,4.0,4.5,1,4,1,37,5,1,True,1,520.38671875,1
3183,0.0,44,38,2.5,2.5,1,4,2,38,0,1,True,1,50.646484375,0
3184,2.99,18107,18107,4.5,4.5,1,12,1,43,5,1,True,0,35.58203125,1
3185,2.99,10132,2143,5.0,4.5,1,9,1,38,5,11,True,0,298.4638671875,1
3186,0.0,29918,1401,4.5,4.5,2,12,1,39,5,12,True,1,2141.9033203125,1
3187,0.0,4429,432,4.5,4.5,1,4,2,37,5,13,True,1,52.1123046875,0
3188,1.99,106,100,4.5,4.5,1,4,1,38,4,1,True,0,9.74609375,1
3189,0.0,6624,12,4.0,4.5,3,12,1,40,5,1,True,1,89.7119140625,1
3190,0.0,485,34,3.5,2.0,7,17,5,37,3,1,True,1,28.080078125,0
3191,2.99,300,32,4.5,4.0,1,9,1,38,5,1,True,0,468.59765625,1
3192,0.0,78,0,3.5,0.0,3,4,5,37,3,22,True,1,176.505859375,0
3193,0.0,222,16,4.5,5.0,2,4,5,37,5,14,True,1,89.7109375,0
3194,0.99,36,4,4.0,4.0,1,4,1,37,5,1,True,0,377.416015625,1
3195,1.99,10,10,2.0,2.0,1,4,1,37,5,1,True,0,401.384765625,1
3196,0.0,28361,681,4.5,4.5,1,4,1,40,5,6,True,1,99.1689453125,1
3197,9.99,166,11,3.5,3.5,1,12,1,24,5,1,True,0,254.6728515625,1
3198,4.99,2074,32,4.5,4.5,1,4,1,40,5,11,True,0,201.6630859375,1
3199,6.99,71,71,4.5,4.5,1,9,1,24,5,3,True,0,529.45703125,1
3200,2.99,17,17,4.0,4.0,1,9,1,38,0,3,True,0,529.41796875,1
3201,0.99,3939,5,4.0,4.0,1,12,1,37,5,1,True,0,140.916015625,1
3203,0.0,10871,37,4.0,4.0,1,12,1,37,5,1,True,1,141.884765625,1
3204,0.0,768,32,3.0,1.5,2,4,5,37,5,1,True,1,88.541015625,0
3205,0.99,171,44,4.5,4.0,1,4,1,38,5,1,True,0,120.5625,1
3207,1.99,513,28,4.5,4.0,3,4,1,38,5,11,True,0,92.5478515625,1
3208,2.99,1858,346,4.5,4.5,1,4,3,39,5,18,True,0,106.865234375,0
3209,0.0,3018,141,2.0,1.5,2,4,5,37,3,2,True,1,74.8017578125,0
3210,0.99,1,1,5.0,5.0,1,9,1,38,4,2,True,0,33.2421875,1
3211,0.99,52,52,1.0,1.0,2,4,1,43,0,1,True,0,20.5625,1
3212,0.0,3220,35,4.5,4.5,1,4,1,37,5,3,True,1,163.310546875,1
3213,1.99,91,23,4.5,4.5,3,4,4,37,5,13,True,0,94.634765625,0
3214,0.99,1,1,3.0,3.0,1,4,2,38,2,1,True,0,8.1953125,0
3216,0.99,837,837,4.5,4.5,1,9,1,43,5,1,True,0,101.9296875,1
3217,0.99,2781,2499,4.0,4.0,1,9,1,43,5,1,True,0,121.75390625,1
3218,0.0,313,34,4.5,4.0,1,4,1,38,5,1,True,1,306.0830078125,1
3219,0.0,5693,476,2.5,4.0,5,12,2,37,5,1,True,1,95.486328125,0
3220,0.99,327,327,4.5,4.5,1,9,1,40,5,1,True,0,149.1171875,1
3221,0.0,23910,7,4.5,3.5,2,9,1,38,5,20,True,1,150.0556640625,1
3222,2.99,14,0,2.5,0.0,2,4,3,24,5,1,True,0,528.3583984375,0
3223,0.0,7,0,1.5,0.0,7,4,5,37,1,4,True,1,116.5263671875,0
3224,0.0,7646,46,4.0,4.0,2,17,1,38,5,1,True,1,178.03125,1
3225,0.0,168,2,3.5,4.5,1,4,1,38,5,11,True,1,96.609375,1
3227,0.0,53,2,2.0,1.0,6,4,5,37,5,11,True,1,43.359375,0
3229,0.0,115,0,4.5,0.0,4,4,5,37,4,17,True,1,72.2744140625,0
3230,0.0,50,0,3.5,0.0,2,4,3,37,5,1,True,1,125.3193359375,0
3231,0.0,84,0,2.5,0.0,4,12,1,40,5,1,True,1,463.3984375,1
3232,2.99,863,211,3.5,3.5,2,4,1,37,5,1,True,0,2512.0068359375,1
3233,4.99,424,20,4.0,4.5,1,9,1,40,5,8,True,0,69.091796875,1
3234,0.0,5834,131,4.5,4.5,2,9,1,38,5,8,True,1,70.73828125,1
3235,0.0,3629,46,4.5,4.5,2,12,1,38,5,7,True,1,178.958984375,1
3237,4.99,1394,439,3.5,4.0,1,4,1,37,4,8,True,0,1034.4072265625,1
3239,0.99,3,3,1.5,1.5,1,12,2,38,0,1,True,0,8.63671875,0
3240,0.0,228,190,2.5,2.5,3,4,2,37,5,1,True,1,65.5751953125,0
3241,4.99,259,3,5.0,4.0,2,9,1,40,0,1,True,0,113.32421875,1
3242,0.0,247,0,3.5,0.0,2,4,1,24,5,12,True,1,182.720703125,1
3243,1.99,106,4,4.5,4.0,1,9,1,37,5,3,True,0,102.9921875,1
3244,1.99,181,25,3.5,3.5,3,4,1,40,5,10,True,0,79.7177734375,1
3245,0.0,895,1,3.0,1.0,4,4,5,37,0,1,True,1,45.783203125,0
3246,0.0,94,7,2.0,1.0,1,4,5,37,5,5,True,1,23.056640625,0
3247,4.99,249,3,3.5,3.5,1,4,4,37,1,15,True,0,15.861328125,0
3250,0.0,110,9,4.0,4.0,3,12,1,40,5,9,True,1,98.9541015625,1
3251,3.99,820,26,4.0,4.5,1,4,5,37,5,2,True,0,5.9208984375,0
3252,0.0,1238,36,4.0,4.0,4,17,1,37,5,1,True,1,202.7919921875,1
3254,0.0,5,0,3.0,0.0,1,4,1,40,5,2,True,1,169.517578125,1
3255,0.99,1333,372,4.5,4.5,1,9,1,38,5,1,True,0,26.4384765625,1
3256,0.0,131,16,3.0,2.0,1,17,5,37,4,1,True,1,68.67578125,0
3257,0.0,89,13,4.0,3.5,1,17,1,37,0,1,True,1,99.8583984375,1
3258,3.99,481,2,4.0,2.5,1,4,1,38,5,1,True,0,163.3564453125,1
3259,4.99,1250,141,4.5,4.5,1,12,1,33,5,1,True,0,2302.716796875,1
3260,0.99,263,231,4.0,4.5,1,9,1,43,5,1,True,0,99.640625,1
3261,2.99,205,3,4.0,3.0,1,4,1,38,4,1,True,0,444.4501953125,1
3263,0.99,71,71,4.5,4.5,1,17,2,38,0,1,True,0,101.875,0
3264,0.0,1147,1147,4.5,4.5,1,12,1,39,5,1,True,1,67.4765625,1
3265,0.0,2018,106,4.0,3.0,1,4,1,38,3,1,True,1,23.4140625,1
3266,0.0,122,6,4.5,4.5,2,4,1,37,5,1,True,1,172.6103515625,1
3267,0.0,1170,0,4.0,0.0,1,4,1,38,5,1,True,1,143.08984375,1
